Author,862043652621607423,,,,1451452451222349933,,,,
HasOrg,,,,,601764326444401639,261506,,,
Sale,1186018223552483623,635346086110432609,,,,,8/14/2018,,
Author,1331291430056133442,,,1566479171796110497,,,,,
Includes,,,1615340315424362057,564517258376058786,,,,,
HasTopic,,,,35047164962538361,,953670,,,
HasTopic,,,,834245623444344642,,30963,,,
HasTopic,,,,,1094945030737055811,120569,,,
Includes,,,353365307219544531,625040544649284632,,,,,
Includes,,,1615340315424362057,814315316157225591,,,,,
Includes,,,15133734353741126,984196103218334723,,,,,
HasTopic,,,,1154624157290842213,,7605897,,,
HasTopic,,,,1632431502645452295,,25113,,,
Author,624222155579210792,,,256403084465147541,,,,,
Sale,1254734222140637512,1210154259221163810,,,,,7/31/2018,,
Author,1365407005134931511,,,516531621935224978,,,,,
Sale,950688923141425332,1620361354286449118,,,,,10/10/2018,,
Sale,1235457230626983913,1487431050100508491,,,,41323,8/21/2018,,
HasTopic,,,,1305221502537873422,,1051405,,,
Author,611043000010273424,,,,1304415131941919707,,,,
HasTopic,,,,1013411316312009944,,332133,,,
HasTopic,,,,421302080095813377,,5088838,,,
Author,354298320395322825,,,375839083647534332,,,,,
HasTopic,,,,963232212233310153,,2329,,,
Author,1271113517529451138,,,,1125311603474609038,,,,
Author,1241021049809745352,,,,756412235620556023,,,,
HasTopic,,,,721260933127575282,,21452207,,,
Sale,1449118325261359642,325702521037454096,,,,650031,8/24/2018,,
HasTopic,,,,793376550607089812,,2880842,,,
HasTopic,,,,,835432424342356945,20437094,,,
HasTopic,,,,1208124628398003265,,131841,,,
Includes,,,1615340315424362057,1301073584105885304,,,,,
Includes,,,1372844135435303981,211431851398586217,,,,,
Author,658032604344556302,,,,1450211522450982334,,,,
Sale,709506193515330610,553343251215918730,,,,205495,8/7/2018,,
Sale,255121348155709224,645312725510370553,,,,80973,10/9/2018,,
Author,421591741725301249,,,,911290845024250105,,,,
Includes,,,15133734353741126,1355323600986162852,,,,,
Includes,,,1615340315424362057,126619142824911333,,,,,
Includes,,,15133734353741126,1405053354072912164,,,,,
Author,1081293043422360198,,,,896458164112710291,,,,
Author,1446025304135373472,,,,1332023064519452124,,,,
Sale,1018930034616347128,391143877588951262,,,,2095,10/9/2018,,
Author,309662592191329623,,,,1224543866461549517,,,,
HasOrg,,,,,305932061670799591,868421,,,
HasTopic,,,,1251358336375311756,,408668,,,
Includes,,,353365307219544531,1238127855832261222,,,,,
HasTopic,,,,1440485642473039844,,13977,,,
HasTopic,,,,1552224113982915385,,40056,,,
Includes,,,565733832133342431,1541244212234656517,,,,,
Author,74316531271437543,,,864013511248226111,,,,,
Sale,602617095415543014,474673268763169730,,,,,8/23/2018,,
Includes,,,1314315120197156050,102521217010433012,,,,,
HasTopic,,,,,1437703964291052514,77604,,,
Includes,,,1615340315424362057,1340556554910621442,,,,,
Author,214136464792339035,,,,135161398161931951,,,,
HasTopic,,,,992803313315910541,,35120,,,
Sale,375247937080443049,918255524325885987,,,,56683126,7/31/2018,,
Author,776703049379162544,,,,1111392343029354453,,,,
Sale,921404689776314170,328143330312460483,,,,1397211,8/15/2018,,
Author,742459035832803235,,,652850081621806874,,,,,
HasOrg,,,,,490611428502004921,219615,,,
Author,332360622924801722,,,,1450211522450982334,,,,
HasTopic,,,,,1436433147484244220,1455196,,,
HasTopic,,,,305122084033044736,,41263,,,
Author,1521924345871433554,,,,155550744756590550,,,,
Author,1076911092318273175,,,,1111392343029354453,,,,
Sale,103653534920634642,160241734993084140,,,,1799415,8/24/2018,,
