HasTopic,,,,931104681735520491,,254860,,,
Author,1256346091998323450,,,380422228436551118,,,,,
HasOrg,,,,,1363052935507693428,5260169,,,
HasTopic,,,,,684081247015922882,133805,,,
Author,1227776024621954121,,,1415535321758636623,,,,,
Author,812624464839939588,,,,1394361322418702173,,,,
HasTopic,,,,846332028511557132,,2095,,,
HasTopic,,,,674738734315064403,,661990,,,
HasTopic,,,,81353625653208603,,2414843,,,
Author,1120250207142475218,,,,663014525086011755,,,,
HasOrg,,,,,1316265122350575650,7562986,,,
HasOrg,,,,,896458164112710291,659080,,,
Includes,,,1372844135435303981,1034689849548013217,,,,,
HasTopic,,,,482031286535652102,,342547,,,
HasTopic,,,,1122304404460617444,,1128893,,,
HasTopic,,,,1201029754183017844,,190,,,
Author,314643641672194345,,,,1247824835654520582,,,,
HasTopic,,,,124723540543244072,,219699,,,
Author,465322349915521463,,,,1450211522450982334,,,,
Author,323554416259503144,,,,1224543866461549517,,,,
HasTopic,,,,1041132170292540761,,1907525,,,
Sale,1033511551409546494,832562503320759238,,,,7863,8/4/2018,,
Author,692411649972628426,,,,1352212626126306529,,,,
Author,1192911059349250547,,,,1111392343029354453,,,,
Includes,,,353365307219544531,1308667751628141863,,,,,
HasTopic,,,,49111965206334529,,150068,,,
HasTopic,,,,873402109513531203,,11366,,,
Author,1314535132125471369,,,,464039239752344525,,,,
HasTopic,,,,455532442762901883,,425673,,,
Sale,397087352139147209,736119915314222143,,,,5090,10/5/2018,,
Author,182973447162413627,,,,1422102404443075543,,,,
Sale,155219349292658181,311393638177453183,,,,3446398,7/29/2018,,
Author,1439427751153633108,,,1041079770906821252,,,,,
HasTopic,,,,203034143222540288,,11635,,,
Author,823129514007137990,,,,232725311403923103,,,,
Author,61912528423151112,,,,896458164112710291,,,,
Includes,,,1372844135435303981,1065049053635311306,,,,,
Sale,890854844483553852,455649060476437420,,,,31528,10/11/2018,,
HasTopic,,,,1242211563034450403,,42462,,,
HasTopic,,,,,1438432052217272322,23929027,,,
HasTopic,,,,647053694468419084,,181623,,,
Author,164175395877518555,,,,1528444584420255452,,,,
Author,1442252282503930590,,,,673204647282205501,,,,
Author,424308202348326143,,,,1125311603474609038,,,,
HasTopic,,,,1254762335524659957,,37467487,,,
Author,204899053972347355,,,,1125311603474609038,,,,
Author,487575378901960591,,,,1571454744623014011,,,,
Author,749616023343343668,,,,849336510272291405,,,,
Sale,250232129202959141,736639571149677540,,,,487,8/13/2018,,
Author,1403368476410922134,,,354290581531636482,,,,,
Includes,,,15133734353741126,1025133262771834026,,,,,
HasTopic,,,,1093480400070325155,,181623,,,
Author,801166324454408290,,,,995052831313649174,,,,
Includes,,,1314315120197156050,459465512540763204,,,,,
Includes,,,1615340315424362057,1103396359370086519,,,,,
Includes,,,1372844135435303981,791836341916033358,,,,,
Author,74316531271437543,,,240575131398161373,,,,,
HasTopic,,,,1101123014817439113,,63893054,,,
Author,433151703466440263,,,,1560066052793400803,,,,
Author,1631135021514156023,,,890732415370132500,,,,,
Includes,,,1615340315424362057,251405244231442132,,,,,
HasTopic,,,,1043444457841501203,,24906,,,
Author,1078293435035755750,,,613333938060260187,,,,,
HasTopic,,,,260622033559891039,,162668,,,
HasTopic,,,,1213954523310229563,,66777838,,,
Includes,,,15133734353741126,170707620162977629,,,,,
Author,375161628539753442,,,,155550744756590550,,,,
Author,1363761138055723333,,,,1258182522315035787,,,,
Author,86852355613608012,,,,1422102404443075543,,,,
Includes,,,1314315120197156050,705322258152463359,,,,,
HasTopic,,,,1286158485417474558,,2224403,,,
HasTopic,,,,1090531156506496734,,764764,,,
Author,642434115227431228,,,,232725311403923103,,,,
Author,1180705216200705558,,,,896458164112710291,,,,
Author,611150102311245578,,,485244439000553852,,,,,
HasTopic,,,,342541572666540651,,5893302,,,
HasTopic,,,,1261084683291966239,,41796,,,
Author,290778223270108609,,,,1422102404443075543,,,,
Author,1116225933557141276,,,1639639811451459652,,,,,
Includes,,,1372844135435303981,1190572754604855915,,,,,
HasOrg,,,,,1082653261019722962,5018694,,,
Author,190137143861093443,,,,1343661252609282817,,,,
Author,1046996691416465157,,,1012244336052921152,,,,,
Sale,410153504453652223,1531415153012704385,,,,11424,10/13/2018,,
Includes,,,1615340315424362057,522472886434321870,,,,,
Author,207302154154215806,,,,1394361322418702173,,,,
HasTopic,,,,1054187764675845730,,18419,,,
Author,570214037506147050,,,,1450211522450982334,,,,
HasTopic,,,,733395524551178109,,904158,,,
HasTopic,,,,235440123418997529,,234852,,,
Author,1224330226193177959,,,,1597421089459222106,,,,
HasTopic,,,,,115374727346455040,1455662,,,
Author,741514922839341233,,,,1422102404443075543,,,,
HasTopic,,,,833237682305980328,,3975,,,
Author,286621952029586005,,,,1451452451222349933,,,,
HasTopic,,,,1236399803054704608,,1075,,,
Author,1185704382313425840,,,645582596742206524,,,,,
Sale,874399238794554560,1124312777183204565,,,,,7/29/2018,,
Author,104441515832734421,,,,462104431376974634,,,,
HasTopic,,,,643645604197323538,,1074523,,,
HasTopic,,,,1220334463701479083,,183252,,,
HasOrg,,,,,957706043371068181,3152521,,,
Author,169229767635271791,,,,1422102404443075543,,,,
Author,1515126458545530672,,,,41193185922065530,,,,
Author,1219641393609420655,,,,1332023064519452124,,,,
Includes,,,188043543797416114,1236096966271646713,,,,,
Author,1414145147076391242,,,1463618599325417784,,,,,
HasTopic,,,,912293506140291067,,6143279,,,
Author,313428347302843825,,,,751901442150596213,,,,
Includes,,,1615340315424362057,285500206454335685,,,,,
HasTopic,,,,796752115158702379,,5347238,,,
Author,642620022405625841,,,,464039239752344525,,,,
Author,1353274201689729211,,,,1422102404443075543,,,,
Includes,,,15133734353741126,595110380442639282,,,,,
HasTopic,,,,854162310643319825,,192411,,,
HasTopic,,,,101251265112355575,,4384217,,,
Includes,,,1615340315424362057,1255629145621351633,,,,,
HasTopic,,,,1233261474576559285,,902,,,
HasTopic,,,,160228203290061290,,24083211,,,
HasTopic,,,,366343520391014336,,9816,,,
Author,1466098947273386358,,,,1126542343142415215,,,,
Sale,871044135085142070,962521720949924395,,,,,8/14/2018,,
Author,243354912765842243,,,23235638704259410,,,,,
Includes,,,1314315120197156050,1099359506860194641,,,,,
HasTopic,,,,134264601575301973,,528638,,,
HasTopic,,,,9644208135776587,,256009,,,
Author,1505261319845401225,,,,1126542343142415215,,,,
Author,609193054724122550,,,,756412235620556023,,,,
HasTopic,,,,130729744990411041,,39552,,,
Author,201941552225208569,,,763011834084525532,,,,,
Author,1241842522352641030,,,1318625580834576674,,,,,
Includes,,,1615340315424362057,351403864301191325,,,,,
HasOrg,,,,,920241446574291400,597236,,,
Author,1270464418443538132,,,1569689205513548568,,,,,
HasTopic,,,,1358081331942660957,,6465,,,
HasTopic,,,,756124154701281931,,749601,,,
HasTopic,,,,434155240524435044,,35120,,,
HasTopic,,,,,612247788461371129,3303945,,,
Sale,777234743039840736,1122221921934484663,,,,,7/29/2018,,
HasTopic,,,,1115720628021538442,,132821,,,
Author,786692003151122246,,,322908106281971307,,,,,
Includes,,,1615340315424362057,620740904074601230,,,,,
Sale,944049050607527597,307852302536721321,,,,,10/12/2018,,
HasTopic,,,,40180009313431494,,463257,,,
Includes,,,555784630220125214,220010754231638223,,,,,
Author,1322638140252155940,,,,1441952661053066783,,,,
Author,929393177158827392,,,,533479570450999532,,,,
Author,1329103222506534259,,,,1332023064519452124,,,,
Author,458635746240513263,,,,896458164112710291,,,,
HasTopic,,,,743811524341252722,,18385833,,,
HasTopic,,,,204549603384131005,,5199949,,,
Sale,763351013000112685,1237354104825350932,,,,33457,10/8/2018,,
HasTopic,,,,1321402643209704211,,80370,,,
HasTopic,,,,455391110886615340,,12725,,,
Author,763159060810962072,,,,464039239752344525,,,,
Author,1103562090920441316,,,,1230631201637542945,,,,
Author,1280030113763366352,,,,530472533737117954,,,,
Author,1437216066546355268,,,,1332023064519452124,,,,
Sale,1443585654306453171,240352242168775128,,,,,8/25/2018,,
HasTopic,,,,1281182313903041170,,209163,,,
Author,1337148143540428543,,,,896458164112710291,,,,
Sale,1112083595424420532,208109054650095402,,,,13147,10/7/2018,,
Includes,,,1615340315424362057,405247622108246708,,,,,
HasTopic,,,,809224504131429410,,5,,,
Author,1115114230534804790,,,,31307979223001131,,,,
HasTopic,,,,12177512003612572,,2840414,,,
Author,864332322210123215,,,,401659462089222194,,,,
Author,50435154347153574,,,,69583716257538454,,,,
Author,34530417129059058,,,,351030634380412861,,,,
HasTopic,,,,1245862557624422432,,13579947,,,
Author,1515192591462947720,,,775423306336445233,,,,,
HasTopic,,,,1084448944356135409,,868744,,,
HasTopic,,,,1355232355682883213,,48203,,,
HasTopic,,,,555002472628653129,,41217,,,
HasTopic,,,,,412786940216654563,189603,,,
Author,662251936432809938,,,,1254512032754307034,,,,
HasOrg,,,,,957706043371068181,658975,,,
HasOrg,,,,,1450211522450982334,1780816,,,
Author,493360279571331124,,,,1462224183401301129,,,,
Author,675304261563521914,,,1160045211255600285,,,,,
Sale,1225361881202133522,358944705200968508,,,,,7/27/2018,,
HasTopic,,,,1401033531188146811,,193466,,,
HasTopic,,,,33533130292411611,,3795545,,,
Sale,734151631194356511,276449073243412115,,,,,8/8/2018,,
Author,756456259000944652,,,,1450211522450982334,,,,
Author,901226104692269943,,,856211948224160876,,,,,
Author,1434615924233146320,,,,1125311603474609038,,,,
Includes,,,565733832133342431,717156724176346478,,,,,
HasTopic,,,,310331547013764061,,486597,,,
Sale,957087452315195809,466115352932383861,,,,44,7/28/2018,,
Author,1297533712391363201,,,,1462224183401301129,,,,
Author,626240703345651255,,,,1224543866461549517,,,,
HasTopic,,,,128760355824183017,,11252083,,,
HasTopic,,,,1244732100041005431,,728,,,
HasTopic,,,,575616146498226144,,247643,,,
HasOrg,,,,,1565632209244484219,649906,,,
HasTopic,,,,1563634743463019420,,3976518,,,
Author,863369456647358282,,,,462104431376974634,,,,
HasTopic,,,,734433154332357519,,1124,,,
HasTopic,,,,1237277538285964247,,499525,,,
Author,1544504852335145350,,,,1110671157842443618,,,,
Author,1200349733564340922,,,,849336510272291405,,,,
HasTopic,,,,,903483869531566547,911461,,,
Includes,,,565733832133342431,1288858221260122472,,,,,
Sale,819671006191326621,1378553143142762270,,,,34128,7/28/2018,,
Author,1223685873512122360,,,,1332023064519452124,,,,
Author,1572566235592113260,,,,566120854648480278,,,,
Author,908475511246114413,,,,1542834430065923762,,,,
Author,240955532287415331,,,,1394361322418702173,,,,
Includes,,,353365307219544531,633546744614430735,,,,,
HasTopic,,,,921463737443309641,,29713020,,,
Author,300829408920338500,,,,49954530521855240,,,,
Author,307554080949808335,,,,1230127656551158534,,,,
Author,1042239649232534295,,,,1451452451222349933,,,,
HasTopic,,,,78104755138312123,,1544187,,,
Includes,,,1372844135435303981,45963804233443507,,,,,
Author,1215566984238517208,,,,1125311603474609038,,,,
HasOrg,,,,,1332023064519452124,129421,,,
Author,1363347133116713654,,,,159143439256230284,,,,
Sale,134174311741211327,144270166625816424,,,,48847712,10/6/2018,,
Author,682016101438317821,,,,232725311403923103,,,,
Author,1462205023213967332,,,,1542834430065923762,,,,
HasTopic,,,,220713682585223189,,571,,,
Author,262520057937373009,,,,1462224183401301129,,,,
Author,330470226132234273,,,,1571454744623014011,,,,
Author,1378421422852919256,,,,69583716257538454,,,,
Includes,,,353365307219544531,690133985134834631,,,,,
Includes,,,353365307219544531,434082860965131648,,,,,
Sale,1432593948610381131,861863328229364542,,,,,10/6/2018,,
Author,1464922165252503787,,,,1126542343142415215,,,,
Sale,1017233566045216252,921695605636333532,,,,,7/27/2018,,
HasTopic,,,,377219716088113341,,11474,,,
Author,127611761674352430,,,,954641833402344025,,,,
Author,1486340903520158023,,,525053518484068391,,,,,
