HasTopic,,,,223814243972119429,,699,,,
Author,1030656473442731010,,,415824742628454639,,,,,
HasOrg,,,,,708063341087296341,126412,,,
HasOrg,,,,,759644724377824693,1808012,,,
Includes,,,1615340315424362057,1135009421326441651,,,,,
HasTopic,,,,639504850348524149,,327245,,,
Author,244015223676385475,,,,1125311603474609038,,,,
Includes,,,1615340315424362057,1227486248244438429,,,,,
Sale,573359117284185025,1480720310532915333,,,,372055,10/9/2018,,
HasOrg,,,,,1332023064519452124,213439,,,
Includes,,,1314315120197156050,1593341234412249819,,,,,
Author,129116709783572035,,,,756412235620556023,,,,
Author,1057313915521384120,,,,751901442150596213,,,,
Author,915800491478921984,,,,1258182522315035787,,,,
HasTopic,,,,1285593130730366660,,661990,,,
Sale,1474065502561302385,744511535953213745,,,,42400102,10/9/2018,,
Sale,1315133471076351152,1214876243399372644,,,,223807,8/8/2018,,
Includes,,,1222966301068614432,1145158657364546411,,,,,
HasTopic,,,,429591837755933801,,1403016,,,
HasTopic,,,,1131512618238437287,,1385001,,,
Includes,,,1615340315424362057,614004002432431013,,,,,
Author,66802638413555369,,,115241930899209715,,,,,
HasTopic,,,,1604090248406006600,,19569159,,,
Author,542136313535959505,,,433632725070908223,,,,,
Author,832436585125013410,,,86649595361365591,,,,,
Author,948323108828172650,,,,1111392343029354453,,,,
HasOrg,,,,,69583716257538454,1637611,,,
HasTopic,,,,129413051052044184,,1200750,,,
HasTopic,,,,544824525522814386,,221488,,,
Author,1466712474295565310,,,,1542834430065923762,,,,
Author,462252385122079381,,,,995052831313649174,,,,
HasOrg,,,,,31307979223001131,238101,,,
HasTopic,,,,880902561575953241,,5893302,,,
Includes,,,15133734353741126,937139263312161811,,,,,
Author,732342770376256112,,,,1224543866461549517,,,,
HasTopic,,,,853372568022622005,,158759,,,
Includes,,,1372844135435303981,1378127150832744132,,,,,
Includes,,,1615340315424362057,332374576532822553,,,,,
Includes,,,1615340315424362057,1515304308461517253,,,,,
Sale,366711611278131585,1114644646289041274,,,,,10/4/2018,,
Author,140073064635769160,,,,1451452451222349933,,,,
HasTopic,,,,874224251539664210,,27686,,,
Author,1325585560565051371,,,,464039239752344525,,,,
Author,1085507622166124410,,,207746554530807550,,,,,
HasTopic,,,,104300461511233543,,15049,,,
Author,824314285573939324,,,,41193185922065530,,,,
HasTopic,,,,,300559162266445330,7867,,,
Includes,,,1615340315424362057,959067485506424492,,,,,
Author,1026340157420815302,,,,849336510272291405,,,,
HasTopic,,,,571453585123085280,,81995,,,
Author,266535368142851453,,,,896458164112710291,,,,
Includes,,,1615340315424362057,124171425213482319,,,,,
