Author,543297665963417611,,,80103521445303762,,,,,
Sale,943324237602113205,111265232912124171,,,,,10/7/2018,,
Author,1045131558179413055,,,482388943031301765,,,,,
Author,319480916371031124,,,,1247824835654520582,,,,
Author,1039222380116350933,,,,1125311603474609038,,,,
Author,880827610894526044,,,,1560066052793400803,,,,
HasTopic,,,,,1018031155313349227,1807064,,,
Author,696008473334301542,,,1352099335163785200,,,,,
Includes,,,1615340315424362057,1332208281259518774,,,,,
HasTopic,,,,325211529045711266,,2339917,,,
HasTopic,,,,,1619742309615079101,161598,,,
Author,1313240207404456034,,,,658460830728185707,,,,
HasTopic,,,,1254188828523440201,,491774,,,
HasTopic,,,,596206062140951977,,425673,,,
Sale,811628483508283603,583824625936524163,,,,,10/6/2018,,
HasTopic,,,,496382285549154273,,11023,,,
Includes,,,1314315120197156050,1316026592304018604,,,,,
Includes,,,1314315120197156050,895248453323596480,,,,,
HasTopic,,,,933891324847308565,,792565,,,
Author,934622224175080120,,,,1224543866461549517,,,,
Includes,,,353365307219544531,1105442514257437458,,,,,
HasOrg,,,,,31307979223001131,149990,,,
Author,869150928222199752,,,629721465920914501,,,,,
Author,306206483553325648,,,,31307979223001131,,,,
Author,677586428591452206,,,,896458164112710291,,,,
Sale,1260435549353491223,1402732143686135436,,,,467752,8/10/2018,,
Includes,,,1314315120197156050,558472521650311938,,,,,
Includes,,,353365307219544531,1473626595134232511,,,,,
HasTopic,,,,1224403261166560092,,1662561,,,
Includes,,,15133734353741126,1543428293546876110,,,,,
HasTopic,,,,826159469120631337,,12796,,,
HasTopic,,,,658875307875856839,,102538,,,
HasTopic,,,,1439464030014296035,,25235,,,
Author,845841590256339371,,,,1258182522315035787,,,,
Author,175484215510586334,,,,1111392343029354453,,,,
Author,323263503205109764,,,,1560066052793400803,,,,
Author,804321334636811260,,,,885621191802749372,,,,
HasOrg,,,,,1230631201637542945,499510,,,
Author,321551551882944528,,,747422850887322021,,,,,
Author,351252533936552827,,,1354857653061643200,,,,,
HasTopic,,,,1001501083754147499,,268057,,,
HasTopic,,,,1036263240124119452,,30922,,,
HasTopic,,,,285616728553104221,,1766444,,,
Author,161361695422231921,,,,1258182522315035787,,,,
Author,891442343312246125,,,140546117192372564,,,,,
Author,755031442963070858,,,1522234540037621815,,,,,
HasTopic,,,,458117114060213642,,46744,,,
Author,1461642280062421053,,,,1111392343029354453,,,,
Sale,733444243668664154,1658072745395211353,,,,,10/10/2018,,
HasOrg,,,,,515461535622825402,168756,,,
Includes,,,1615340315424362057,436244452031437214,,,,,
Includes,,,1615340315424362057,1338844225622741584,,,,,
HasTopic,,,,1015504511198261213,,25395,,,
Sale,1080220505352201922,1343635536617053949,,,,,8/25/2018,,
HasTopic,,,,212031213345162333,,8703132,,,
Includes,,,1314315120197156050,1352231382592675090,,,,,
Sale,1043902294432324245,502143923456585163,,,,105674,8/21/2018,,
Author,795986013921033624,,,907313525253748253,,,,,
HasOrg,,,,,795133070049155594,49088,,,
Author,304192226609131538,,,1326594542930023312,,,,,
HasTopic,,,,1197409026543481222,,795133,,,
Sale,792484098441550020,402340836180554019,,,,2293,10/11/2018,,
HasTopic,,,,861323394356511150,,3772737,,,
Sale,1392223494900263248,410735472600338755,,,,54499,8/25/2018,,
HasOrg,,,,,110102612229892351,622137,,,
Author,1215673180444763612,,,698255063711903648,,,,,
HasTopic,,,,46405707385401718,,190,,,
Author,624222155579210792,,,835126491742165913,,,,,
Author,531656632109512242,,,,898513284178481540,,,,
Author,1114111006560323329,,,,1111392343029354453,,,,
Author,1243338623944211112,,,,41193185922065530,,,,
HasTopic,,,,723031039446153231,,12171,,,
Author,182276730782231325,,,1661024930757006517,,,,,
Author,657195033030113010,,,,738337532550620427,,,,
Sale,811646570663892561,601135181387635155,,,,,8/17/2018,,
Author,1385537729116297953,,,,383905560617065500,,,,
HasTopic,,,,1526586660619302318,,191290,,,
HasTopic,,,,1473865872311861733,,5935,,,
HasTopic,,,,617853035775975031,,7251253,,,
Author,336910644631765359,,,,1394361322418702173,,,,
Sale,271288505605346325,1198033405001271619,,,,353673,8/6/2018,,
Includes,,,1615340315424362057,1442405365340930653,,,,,
HasTopic,,,,384994904408526272,,46744,,,
HasOrg,,,,,1304661586291410818,304878,,,
HasTopic,,,,1015957653205970706,,1333024,,,
HasOrg,,,,,728295012412797535,1061104,,,
Author,304932559422174404,,,,1023714571173653615,,,,
Author,1140775366160820315,,,410553908424032291,,,,,
Author,612427112137507943,,,1293755509638118633,,,,,
Author,786159149693329593,,,235440123418997529,,,,,
HasTopic,,,,1310410672601750233,,464858,,,
Sale,184573335543525023,952752589102502360,,,,47616,10/9/2018,,
HasTopic,,,,396456401418575722,,1333024,,,
Sale,542929183130412726,1497243151755060461,,,,,7/30/2018,,
HasTopic,,,,1590459374235235400,,160232,,,
HasTopic,,,,1628213484263104502,,1370,,,
HasTopic,,,,1571257574639697222,,9420,,,
Author,341328820528911761,,,,673204647282205501,,,,
Author,1374416184919138141,,,,995052831313649174,,,,
Author,639190247882186764,,,,464039239752344525,,,,
Includes,,,1372844135435303981,157559455551524423,,,,,
HasTopic,,,,321939645249469320,,185785,,,
Includes,,,1615340315424362057,431644276936720139,,,,,
HasOrg,,,,,727577301457513331,7694901,,,
Author,496451587412275478,,,463061921733554291,,,,,
Sale,1049145259905826999,223234405635464881,,,,12142650,10/6/2018,,
Author,1163614049490123861,,,,1332023064519452124,,,,
HasTopic,,,,759877585514605606,,702135,,,
HasTopic,,,,1422321525453922347,,381668,,,
Author,954441435021349221,,,1467821607162685452,,,,,
HasTopic,,,,887583115236134455,,491774,,,
Author,571582132482145952,,,,1462224183401301129,,,,
Includes,,,1615340315424362057,838443120613121588,,,,,
Author,399687433433614504,,,711665217575616554,,,,,
HasTopic,,,,291022661192584975,,201887,,,
Author,1529354435504525951,,,,401659462089222194,,,,
Author,1161997095480035247,,,341610381423245014,,,,,
Includes,,,451888058015735870,124033472442440104,,,,,
Sale,1304589382180646533,715164153055659137,,,,553890,10/15/2018,,
HasTopic,,,,133904891044251383,,2157758,,,
Author,491462865520222181,,,1441210648408225053,,,,,
HasTopic,,,,,1140053332572751443,9143,,,
Sale,610432458020131728,1031048626825054542,,,,13979,10/16/2018,,
HasTopic,,,,1346038252357621325,,1350172,,,
Includes,,,353365307219544531,834435883245038371,,,,,
HasTopic,,,,1030351995440361005,,641118,,,
HasTopic,,,,831469644639440552,,21262209,,,
Author,415061224371108629,,,,1332023064519452124,,,,
Author,1565225585848619539,,,,624225144722555215,,,,
Includes,,,1372844135435303981,1512161479124225203,,,,,
Author,280398155564919363,,,,849336510272291405,,,,
Sale,833854679115542806,1120122080748642485,,,,,8/1/2018,,
Sale,641062022301660924,1515592137030055643,,,,,10/7/2018,,
Author,112190937567243180,,,,1462224183401301129,,,,
Author,1574205109112415721,,,,1258182522315035787,,,,
HasTopic,,,,142517436301318340,,170924,,,
Author,1343561069462758966,,,,462104431376974634,,,,
HasOrg,,,,,957706043371068181,189022,,,
Author,657072940829028449,,,,924246630959184397,,,,
Sale,1134502163861418340,1465438460625134937,,,,47616,10/9/2018,,
Author,253663399490166718,,,1450804751311544960,,,,,
Author,931630464250311259,,,,751901442150596213,,,,
Author,80407348239490552,,,671087831912214484,,,,,
HasTopic,,,,1642308427927527425,,1170246,,,
Includes,,,1615340315424362057,554013342219712309,,,,,
HasTopic,,,,1086063135100856952,,11229,,,
Includes,,,1615340315424362057,357335392717376253,,,,,
Includes,,,1372844135435303981,395313286926637473,,,,,
HasTopic,,,,1343253483842852648,,1466128,,,
Author,1340451363190905250,,,,1560066052793400803,,,,
HasTopic,,,,1633462263990840324,,35311,,,
Sale,425275235887924890,1401269015781421110,,,,,8/9/2018,,
Sale,82251653939210904,990077764711164042,,,,3446398,8/3/2018,,
HasTopic,,,,,1618455174640133235,258244,,,
HasOrg,,,,,1111392343029354453,309331,,,
Author,889622741779404540,,,784586905315356070,,,,,
Author,1188064560581212157,,,938981173113191761,,,,,
Author,993304776018150983,,,,232725311403923103,,,,
Author,1215090332832367441,,,,996315407151701122,,,,
Author,147672181835657405,,,248752849386510533,,,,,
Author,4352465824738333,,,,960755156034311366,,,,
Author,857711284953457308,,,,652015178344640004,,,,
Author,336560462213433234,,,,1126542343142415215,,,,
Author,106024905747515644,,,940579374553183884,,,,,
HasTopic,,,,967041571740513544,,3427,,,
Includes,,,1615340315424362057,1656232632884934380,,,,,
Includes,,,1372844135435303981,3535323634508558,,,,,
HasTopic,,,,,174291645340271079,7392008,,,
HasTopic,,,,233554134326655549,,903308,,,
HasTopic,,,,553575317240073260,,48103,,,
Author,246269261630211001,,,903254227284743901,,,,,
Author,1522659943522343338,,,1313833098508032422,,,,,
HasTopic,,,,1457155410417651206,,18193,,,
HasTopic,,,,351344540656052816,,11460,,,
HasTopic,,,,321213526465525243,,166142,,,
HasTopic,,,,715601212694161429,,11299,,,
HasTopic,,,,863439448107421265,,14620,,,
Author,656191612226414453,,,155535449440321269,,,,,
HasTopic,,,,1052381524345262626,,73843,,,
Sale,1631071500768481938,1050835332312695505,,,,708514,10/3/2018,,
Author,660153023857016587,,,1454436411034045402,,,,,
Includes,,,353365307219544531,1601429228382256321,,,,,
HasTopic,,,,876218980153920543,,35120,,,
Author,211265937225337297,,,,1111392343029354453,,,,
Author,1123703635534709720,,,,1332023064519452124,,,,
Includes,,,1615340315424362057,1004650207839641559,,,,,
HasTopic,,,,664485735249764931,,1907525,,,
Author,677862096424185264,,,1168158225363064344,,,,,
Author,1356420761980436340,,,,232725311403923103,,,,
Author,709361589031066261,,,1452542727330783644,,,,,
Author,118430656325153370,,,,1432444005345442624,,,,
Includes,,,1314315120197156050,938430345901918557,,,,,
HasTopic,,,,530142725825207310,,172668,,,
Includes,,,1314315120197156050,871509576130586587,,,,,
Sale,653631281454040107,465458618133885662,,,,263478,8/16/2018,,
Sale,1434242835336235512,1118141899906205975,,,,,8/20/2018,,
HasTopic,,,,1241630325272152243,,11663,,,
Author,1441295917051402763,,,314470443060725110,,,,,
HasTopic,,,,1557364412495123846,,1333024,,,
Author,774620049923433392,,,1000641223232173283,,,,,
Includes,,,1314315120197156050,1224869345452160044,,,,,
HasTopic,,,,825417316932335254,,825648,,,
HasTopic,,,,565865180147518045,,9633,,,
HasTopic,,,,1025774216290126125,,4038056,,,
Author,482501208137131574,,,131184265027963255,,,,,
HasTopic,,,,260531059102746127,,12256456,,,
HasTopic,,,,1425162294643229875,,35058,,,
Author,1252170724331621847,,,435119335823288660,,,,,
Author,1008655633145930585,,,1360436638573395251,,,,,
Author,1374416184919138141,,,,135161398161931951,,,,
HasTopic,,,,455234511444791626,,9351,,,
Includes,,,353365307219544531,1261741464138634477,,,,,
Sale,415524161344515545,595213407311036025,,,,,8/4/2018,,
Author,455938926537460573,,,,1451452451222349933,,,,
Includes,,,1615340315424362057,1553326195131235659,,,,,
HasTopic,,,,267723418483217676,,532060,,,
HasTopic,,,,1481609945634893892,,31928,,,
Author,274931459022179241,,,466135634414101228,,,,,
Author,801332471004561987,,,,232725311403923103,,,,
Author,636638311551071716,,,,1422102404443075543,,,,
Author,1415129085166348340,,,1382571639275025725,,,,,
Author,1280897554385434092,,,,135161398161931951,,,,
HasTopic,,,,240811211048325781,,1333024,,,
HasTopic,,,,,1435291211189223835,101929,,,
Author,640663393139514335,,,,121818094221169915,,,,
HasTopic,,,,1570633653587240807,,50816415,,,
Includes,,,214214821270800149,222091254482126435,,,,,
Author,1235151576111895755,,,,611752151397143584,,,,
Author,1046067406654202432,,,,1462224183401301129,,,,
HasTopic,,,,922596314555025311,,177,,,
HasTopic,,,,616011216067639225,,132855,,,
Author,890241171530713544,,,,1451452451222349933,,,,
Author,818100404934531116,,,1084833512400140289,,,,,
Includes,,,1615340315424362057,1467821607162685452,,,,,
HasTopic,,,,256432126109546350,,420,,,
HasOrg,,,,,1630772128180322241,49088,,,
Author,1164254391538533533,,,,756412235620556023,,,,
Includes,,,1372844135435303981,827267012560723645,,,,,
Author,234247903542962431,,,,1332023064519452124,,,,
Includes,,,1615340315424362057,1221495333026335502,,,,,
Includes,,,1372844135435303981,220949894153146313,,,,,
HasTopic,,,,1590548150864344782,,307457,,,
HasTopic,,,,1391198261741504094,,130740,,,
Sale,755671144433833023,523518463043513740,,,,,7/30/2018,,
Includes,,,15133734353741126,1034148834780161225,,,,,
HasOrg,,,,,442053231715236673,153265,,,
Author,836370106721520244,,,,1451452451222349933,,,,
Author,835327761097176423,,,944224122742810278,,,,,
HasTopic,,,,341342144921855075,,29485,,,
Author,1513480112395609138,,,,69583716257538454,,,,
HasOrg,,,,,1567381558248721354,495015,,,
Includes,,,1372844135435303981,1091843267648156514,,,,,
Includes,,,1314315120197156050,1664526111511457912,,,,,
HasTopic,,,,1542558460695953474,,1229,,,
Author,422807265116457215,,,,756412235620556023,,,,
Author,368096421625265681,,,,1394361322418702173,,,,
HasTopic,,,,456308039211522383,,211391,,,
Sale,84915523312347439,1331615510615748060,,,,4359289,8/21/2018,,
HasTopic,,,,1053210652105413321,,365680,,,
Author,57350605161117234,,,,1422102404443075543,,,,
Author,213902408244765558,,,,995052831313649174,,,,
Author,1263079660524184323,,,909082443401340225,,,,,
HasTopic,,,,1005626132246643635,,1544187,,,
Includes,,,15133734353741126,704949914827008236,,,,,
Author,228117847421355562,,,,849336510272291405,,,,
HasTopic,,,,,1017258241622047210,5731687,,,
HasTopic,,,,1462740886110537157,,1931960,,,
HasTopic,,,,,1018463023320272216,269366,,,
HasTopic,,,,,892961789519901095,32566,,,
HasTopic,,,,,150521634234049107,356033,,,
HasTopic,,,,820286063428192346,,81672,,,
Author,1142450312971156196,,,440688561028208722,,,,,
Author,96884514935123923,,,1155236556221391203,,,,,
Author,1261863589000434113,,,,1542834430065923762,,,,
Author,1335081028657102629,,,431196067367233795,,,,,
HasTopic,,,,90031354095382661,,551800,,,
Author,221120115213402217,,,,528179941452434020,,,,
Author,1242150414462340569,,,,41193185922065530,,,,
Author,306392067540743666,,,,1462224183401301129,,,,
Author,719431781054025305,,,,611752151397143584,,,,
Author,311794322811719457,,,,995052831313649174,,,,
Includes,,,1615340315424362057,272735232208242412,,,,,
HasTopic,,,,734738155338335487,,1951118,,,
HasTopic,,,,110098184301437352,,52293,,,
HasOrg,,,,,995052831313649174,547867,,,
HasTopic,,,,1038341500136309312,,49371,,,
HasOrg,,,,,673204647282205501,274486,,,
