Includes,,,353365307219544531,473984842378212946,,,,,
Author,1155515545105049455,,,,995052831313649174,,,,
HasTopic,,,,496541463764394124,,65859,,,
Author,215350562848033735,,,,751901442150596213,,,,
Sale,1483564457602611490,916938154834325825,,,,,10/8/2018,,
HasTopic,,,,310808008775814640,,231043,,,
HasTopic,,,,1422558661203213846,,172,,,
Author,465236328360053911,,,,1451452451222349933,,,,
Includes,,,565733832133342431,1421059048273943945,,,,,
HasTopic,,,,901942208902813150,,10589543,,,
HasTopic,,,,446391030460550408,,10940,,,
Author,945016182855062643,,,,1462224183401301129,,,,
Author,757080860173145143,,,,727577301457513331,,,,
Author,733114112849439184,,,512056242417714576,,,,,
Author,699572120155900478,,,,611752151397143584,,,,
Sale,422862222211406915,620211290802321160,,,,6663,7/27/2018,,
HasTopic,,,,932344861248655241,,563074,,,
Author,1106655270315402223,,,1242130041279775335,,,,,
Author,315623245621341565,,,1402034109511928424,,,,,
Author,192364945323335597,,,,1258182522315035787,,,,
Author,1484206521663224052,,,,611752151397143584,,,,
HasTopic,,,,,970329701315593419,1184656,,,
HasTopic,,,,591271072214312667,,1463658,,,
HasTopic,,,,382101215510655441,,573,,,
Sale,642116584519557530,601786516252616351,,,,17517,8/6/2018,,
Author,1130468500452225860,,,,995052831313649174,,,,
Includes,,,1314315120197156050,1413501456394334725,,,,,
HasTopic,,,,612353837071319762,,1136,,,
Author,203451516286222380,,,,322295455825727942,,,,
Author,1612214155150757890,,,641542515634271875,,,,,
HasTopic,,,,,1543024052686105424,484827,,,
Author,22302243851456743,,,,1224543866461549517,,,,
Sale,721772321245821107,1372608431647047132,,,,7391,8/7/2018,,
Author,1032224443655782710,,,959313295501403944,,,,,
HasOrg,,,,,1206112724445615623,566189,,,
Author,417486922417662353,,,,1125311603474609038,,,,
Sale,142556552351214118,615848734346554124,,,,82650,10/11/2018,,
Author,333533150232050917,,,,654778763052194306,,,,
Includes,,,1371100161965701220,1443451211131641655,,,,,
Author,833532386183661167,,,812150421267243300,,,,,
Author,1029842551629918131,,,685175523773012657,,,,,
HasOrg,,,,,1464432737441873916,2030894,,,
Author,1366714554311924702,,,,1462224183401301129,,,,
HasTopic,,,,1151732093907093384,,128570,,,
Author,139157549616420321,,,,1571454744623014011,,,,
Sale,186389237505052346,1208116711698885151,,,,3185275,10/13/2018,,
Author,1248938118810090324,,,,453223482620300327,,,,
Includes,,,1615340315424362057,1194473825132222003,,,,,
HasTopic,,,,1520517552248826903,,2166448,,,
HasTopic,,,,314904052491645233,,11990,,,
HasTopic,,,,841905942636297808,,95,,,
Author,1018300327847024831,,,,995052831313649174,,,,
HasTopic,,,,307050168303940784,,1333024,,,
HasTopic,,,,812925493150554035,,12796,,,
Author,383303166753145512,,,,1450211522450982334,,,,
Author,1638199603149436824,,,535068108417121295,,,,,
HasTopic,,,,1437486236532554129,,2770,,,
Author,421573493436439790,,,,232725311403923103,,,,
Author,1514858144209209124,,,,1451452451222349933,,,,
HasTopic,,,,436505055215554340,,405,,,
HasTopic,,,,344461233006576095,,317949,,,
HasTopic,,,,752826010661135861,,1368,,,
HasTopic,,,,1131495426496694354,,1632923,,,
HasTopic,,,,1184870785658232933,,3030248,,,
Includes,,,1040437236245414809,854593935641493356,,,,,
Author,674281646058435464,,,,1423721671525535811,,,,
Includes,,,1222966301068614432,535146546336492377,,,,,
HasTopic,,,,1254358635451046384,,65720209,,,
Author,1421325165723533043,,,,239494237035407032,,,,
Author,1461326600453667157,,,,1125311603474609038,,,,
Author,1194301582767152306,,,,1126542343142415215,,,,
Includes,,,1615340315424362057,533643907152421246,,,,,
Includes,,,1314315120197156050,544976541519212563,,,,,
Author,1162153432207115786,,,,1462224183401301129,,,,
Author,233353247115932549,,,391545252301241349,,,,,
Author,739919253204192262,,,329507251001401153,,,,,
HasTopic,,,,1131335253835266132,,16048509,,,
HasTopic,,,,,694303267744120724,7175,,,
Author,1643814454146006991,,,,1125311603474609038,,,,
Includes,,,1615340315424362057,554421572232561450,,,,,
Author,203162150184255176,,,358957263463541342,,,,,
Author,764139564269122616,,,,82551829332696614,,,,
HasTopic,,,,1544123112123717913,,1189753,,,
Sale,1238008536974844370,801451438762079773,,,,,8/14/2018,,
HasTopic,,,,1353222649741150128,,45767,,,
HasTopic,,,,1506824425063063209,,377551,,,
Author,128651761632531858,,,,1560066052793400803,,,,
Author,1043834643341660522,,,,1113603114436136628,,,,
Author,1369419121224551398,,,,1394361322418702173,,,,
HasTopic,,,,1059045238834498281,,572700,,,
HasTopic,,,,,1321779015345583566,2446683,,,
HasTopic,,,,1030635061064195315,,35773,,,
HasTopic,,,,78221516816083733,,4,,,
HasTopic,,,,990775027552225105,,209330,,,
Sale,856334257825228430,1312049307240565232,,,,657008,10/11/2018,,
Sale,1213095061231428063,74870721597452384,,,,7304244,7/27/2018,,
Author,394424765163433964,,,,232725311403923103,,,,
HasTopic,,,,15134053331476000,,801,,,
Author,652384062300920225,,,,1451452451222349933,,,,
Includes,,,1615340315424362057,130885352261332274,,,,,
Author,1202033635667341214,,,,155550744756590550,,,,
Author,158329576501715735,,,,972952323419456423,,,,
Includes,,,1615340315424362057,786537183141577004,,,,,
HasTopic,,,,831292229945532033,,940219,,,
Author,1588558511605502451,,,199039067249932126,,,,,
Sale,622265361637606496,388253333663238503,,,,826930,10/15/2018,,
Author,381642362423704024,,,,1051833579752231146,,,,
Author,321192848322681631,,,681245233239322089,,,,,
HasTopic,,,,1401616316419549837,,157512,,,
Sale,611454185653243938,606134783879631102,,,,26949,8/21/2018,,
Author,271174071153220631,,,,31307979223001131,,,,
HasTopic,,,,924473349308623149,,571464,,,
Author,1109632644681981728,,,,360305910363511793,,,,
HasTopic,,,,751212604831586642,,872664,,,
Sale,770802933213133467,1160358251636326204,,,,2741343,8/7/2018,,
HasTopic,,,,882475427972043092,,960447,,,
HasTopic,,,,907543892742533420,,190,,,
HasTopic,,,,1256657139294945083,,1370886,,,
Author,1115953445308305811,,,1167207661421009307,,,,,
Sale,1107020981473535389,550392876585222052,,,,961769,8/23/2018,,
HasTopic,,,,1127478110156463745,,82519,,,
Author,587371402019211362,,,,1111392343029354453,,,,
Author,807120250345621975,,,,135161398161931951,,,,
Author,1490832173303413063,,,123852973020836421,,,,,
HasTopic,,,,985652756020525437,,11035,,,
HasOrg,,,,,232725311403923103,651233,,,
HasTopic,,,,515148565764419901,,10658984,,,
HasTopic,,,,403462090107405214,,846376,,,
HasTopic,,,,,103502461503314502,123028,,,
Author,997088451376426239,,,537115783242048120,,,,,
HasTopic,,,,707542138030617441,,7794468,,,
Author,1232708860027424753,,,,1126542343142415215,,,,
Author,1431517351536537961,,,,1335135042611660458,,,,
Sale,617139464026534710,310959085805678496,,,,,8/4/2018,,
HasTopic,,,,503216060479720445,,2208799,,,
HasTopic,,,,,1114546813005207106,1414548,,,
HasTopic,,,,1280776118052145936,,625420,,,
HasTopic,,,,1331515044119728657,,5151,,,
HasTopic,,,,,1272062474031292004,226697,,,
Sale,144572903202665802,1462291244755634658,,,,263478,8/21/2018,,
HasTopic,,,,,946678603428531206,17373897,,,
Sale,736610358137248331,321760511583601724,,,,,10/12/2018,,
Author,879042503112604015,,,1036594351805706408,,,,,
HasTopic,,,,915260790066987520,,52946,,,
Includes,,,565733832133342431,1001501083754147499,,,,,
Sale,310627106574223354,543219349492121411,,,,7304244,8/16/2018,,
Includes,,,1314315120197156050,228037220352096421,,,,,
HasTopic,,,,271125428954131635,,1574963,,,
HasTopic,,,,452862254121537441,,419161,,,
Author,30641501027485457,,,,41193185922065530,,,,
HasTopic,,,,,1132455503825260305,661652,,,
Author,1324562314649265582,,,133246162303342646,,,,,
HasTopic,,,,,905425126233523427,5001633,,,
Includes,,,1615340315424362057,736540872916382755,,,,,
Sale,222733957164543720,1044545622892630616,,,,467752,10/6/2018,,
Includes,,,1314315120197156050,942089055452195845,,,,,
HasTopic,,,,,1032511025114484804,3303945,,,
HasTopic,,,,,1063386234241735669,395,,,
Author,1325118451570754805,,,,1560066052793400803,,,,
Includes,,,1372844135435303981,635316947115505428,,,,,
Sale,25105052165494177,1042958258029440571,,,,24892366,8/23/2018,,
HasTopic,,,,822214776530635202,,12280,,,
HasTopic,,,,1500530832214275263,,176763,,,
HasTopic,,,,,1330675243750133050,11473,,,
HasTopic,,,,,748942044655334921,2446683,,,
Author,1522235055924820198,,,,1023714571173653615,,,,
HasTopic,,,,,920702395401384153,3303945,,,
Author,890426924362664644,,,452065128434354079,,,,,
HasOrg,,,,,368112105863043185,762266,,,
Author,1172682205663844863,,,,896458164112710291,,,,
Includes,,,1314315120197156050,248754132562763022,,,,,
Sale,780584027229238635,540482107824993013,,,,,10/8/2018,,
HasTopic,,,,447923453618242558,,158847,,,
HasTopic,,,,863596568173544653,,174153,,,
Author,957198754036621303,,,,673204647282205501,,,,
Author,527320843397723037,,,,1462224183401301129,,,,
Author,812156237267684543,,,,1451452451222349933,,,,
Sale,142525810607874140,1613965513077919602,,,,,10/6/2018,,
Author,36142362367475093,,,936495523370340030,,,,,
HasTopic,,,,1401573583662417213,,1156402,,,
HasTopic,,,,126505387641872591,,3600063,,,
HasTopic,,,,1235516635532011481,,3284166,,,
Author,1260225257215029775,,,214622586369753231,,,,,
HasTopic,,,,430071286842361474,,2063516,,,
HasTopic,,,,456101440811134941,,33767,,,
HasTopic,,,,1040330429641314614,,80180,,,
Author,735252921276394340,,,,462104431376974634,,,,
Includes,,,1372844135435303981,624081498813184151,,,,,
Author,1241040516200230725,,,464906039542972434,,,,,
HasTopic,,,,1239217065319121606,,447154,,,
HasTopic,,,,711309011110407416,,18419,,,
HasTopic,,,,137229717202345112,,1333024,,,
Author,1560615453258353768,,,1139042537420214250,,,,,
Author,352438730804700644,,,1501613345591484394,,,,,
HasTopic,,,,1062522051835070507,,408,,,
Sale,621632527709636432,499494883519543328,,,,,10/11/2018,,
Sale,560449955419733684,145148140513475440,,,,1139740,8/15/2018,,
Author,1534099934561730310,,,,756412235620556023,,,,
Includes,,,1314315120197156050,1061506200332240872,,,,,
HasOrg,,,,,611752151397143584,1041737,,,
Author,1634153122092048278,,,,995052831313649174,,,,
HasTopic,,,,1311816671318189090,,19359022,,,
Author,1085556322913509301,,,910541809566637822,,,,,
Author,231455545873324563,,,,896458164112710291,,,,
Author,523234151473206435,,,,458546540824395474,,,,
Includes,,,1222966301068614432,1535322916731553144,,,,,
Author,605747071800612369,,,111840596655030620,,,,,
Author,159383242141591486,,,,1258182522315035787,,,,
Sale,621227301415923717,362421245834926764,,,,380532,10/11/2018,,
Sale,1506312874956205545,1523564501455442470,,,,,10/3/2018,,
Author,1018111426100124340,,,,981113664783060223,,,,
Author,210215221203406712,,,,155550744756590550,,,,
Author,84251572155014262,,,,1258140851071441452,,,,
Sale,544949585869138344,1436152053016283762,,,,6492085,10/15/2018,,
Includes,,,1222966301068614432,916605265198120324,,,,,
Author,98057394225095144,,,1183052984168246948,,,,,
Author,1133833100624115406,,,,611752151397143584,,,,
HasTopic,,,,1555808446204223244,,317623,,,
Author,1283119184684523903,,,,1542834430065923762,,,,
Author,1157711166516372292,,,,27373156716261555,,,,
Author,551625737302941532,,,314115913158053311,,,,,
