Author,932602636379231532,,,,1422102404443075543,,,,
Author,737934170986144418,,,,1023714571173653615,,,,
HasTopic,,,,,1644102549430888433,264892,,,
Author,781856651422355712,,,,31307979223001131,,,,
HasTopic,,,,884243122349824419,,632803,,,
HasOrg,,,,,1224543866461549517,865528,,,
HasTopic,,,,512267773015219608,,131007,,,
HasTopic,,,,,1016451702035541738,906492,,,
Author,1106072333296057208,,,,69583716257538454,,,,
Author,1343600620331598503,,,,110102612229892351,,,,
Includes,,,353365307219544531,45748700863270389,,,,,
Author,389125817473837039,,,,751901442150596213,,,,
Author,1187450980458316013,,,,673204647282205501,,,,
Includes,,,15133734353741126,524726076444689251,,,,,
Author,1513256232442546488,,,,1462224183401301129,,,,
Author,1083079102975553940,,,371228392112407536,,,,,
Author,1126216047602104644,,,,611752151397143584,,,,
Includes,,,15133734353741126,1635569507499925105,,,,,
HasTopic,,,,415387125331315401,,45581,,,
Author,52591145953643240,,,,1451452451222349933,,,,
Sale,175611087525591686,625233376455124111,,,,282,8/6/2018,,
Sale,700192193528135632,755954241452531682,,,,9685,8/4/2018,,
HasTopic,,,,1425556184015381044,,3547976,,,
Author,1116214837052166805,,,1041850312620808197,,,,,
Author,1424135520845733210,,,,1450211522450982334,,,,
Author,821832013454903214,,,1554901003120313959,,,,,
Author,741521005059944429,,,,114100208765692464,,,,
Author,1141681092132335410,,,,232725311403923103,,,,
Author,441661652221266588,,,,155550744756590550,,,,
Author,550720274347245825,,,,135161398161931951,,,,
HasTopic,,,,81785487630539523,,2329,,,
Includes,,,1372844135435303981,459563676573671283,,,,,
HasTopic,,,,1022480312151221401,,160464,,,
Author,1310142280811203305,,,404470015156512849,,,,,
Includes,,,1615340315424362057,916448059526220908,,,,,
HasTopic,,,,44480516060112291,,581397,,,
HasTopic,,,,1231361857281513655,,721834,,,
Author,1565152746445492416,,,1350991651953783780,,,,,
Author,292952333762125277,,,,1125311603474609038,,,,
HasTopic,,,,443152184860053640,,605342,,,
HasTopic,,,,536024565364398177,,7272636,,,
Author,1115584732649262250,,,,1421607909318544560,,,,
HasOrg,,,,,611752151397143584,12730485,,,
Includes,,,1615340315424362057,1550486067116333805,,,,,
HasTopic,,,,,614171132452990906,17946,,,
HasTopic,,,,183827600424224926,,120877,,,
Author,1088274471513335345,,,,756412235620556023,,,,
HasTopic,,,,465665035180920411,,2288728,,,
Sale,1327493323488540506,1107434244022652554,,,,,10/2/2018,,
Author,257330644176082555,,,,462104431376974634,,,,
