HasTopic,,,,1225484464553222546,,960447,,,
Includes,,,1314315120197156050,1270475312089572933,,,,,
Includes,,,1314315120197156050,1441721600716214418,,,,,
HasTopic,,,,460906264571194485,,1907525,,,
Author,171556312021232033,,,,1422102404443075543,,,,
Sale,576452421721366031,726521278444546594,,,,1149078,7/30/2018,,
Author,1216818313251531421,,,,981870154633434392,,,,
HasTopic,,,,1434494261790227801,,911646,,,
HasTopic,,,,985722148426457714,,25290,,,
Includes,,,1615340315424362057,477166064455276482,,,,,
Includes,,,1615340315424362057,1410134534509512052,,,,,
Author,1534643799812188135,,,,673204647282205501,,,,
HasTopic,,,,327554833237474244,,491774,,,
Author,833007234419672977,,,,1603552352529556228,,,,
Author,310237200243654014,,,,1134759187412244244,,,,
Author,864345595152064404,,,,69583716257538454,,,,
HasTopic,,,,1313522848497915243,,846640,,,
HasTopic,,,,781921208410965110,,5308471,,,
HasOrg,,,,,1332023064519452124,3674409,,,
Author,182973447162413627,,,,1462224183401301129,,,,
Includes,,,1615340315424362057,1426071321471465532,,,,,
HasTopic,,,,130315607585261393,,707125,,,
Author,1410452954017353115,,,,31307979223001131,,,,
Includes,,,1615340315424362057,584352227550374012,,,,,
HasTopic,,,,1237346992513916111,,211198,,,
HasTopic,,,,1166529710265331918,,11175,,,
HasTopic,,,,314361568152255454,,205555,,,
Sale,533517375643967391,413385210322131832,,,,46383,10/7/2018,,
HasTopic,,,,884243122349824419,,625303,,,
Author,1491562636529887453,,,,1561359231229961270,,,,
Author,956093500320380840,,,,1542834430065923762,,,,
Includes,,,1615340315424362057,1497015054563362450,,,,,
Author,1137549534472314070,,,,41193185922065530,,,,
Sale,37409754255373315,1035538961205185536,,,,868291,1/5/2019,,
HasOrg,,,,,411112346753445215,5260169,,,
HasOrg,,,,,1341809456716307749,1861687,,,
Sale,524256139178478307,701313365625971551,,,,282,8/8/2018,,
HasTopic,,,,200907270153465911,,625301,,,
Includes,,,1314315120197156050,1499130250146256659,,,,,
Author,1545009214608535391,,,,464039239752344525,,,,
Includes,,,1615340315424362057,1221921425263558471,,,,,
Sale,750150193425343728,836617932365665421,,,,1052,8/23/2018,,
HasTopic,,,,140418404271214183,,922778,,,
HasOrg,,,,,1462224183401301129,1780816,,,
Author,855595832505130835,,,,1451452451222349933,,,,
HasTopic,,,,1190454350134652604,,123705,,,
HasTopic,,,,527322520585447452,,83405,,,
Author,833060343285431362,,,641025651600390017,,,,,
HasTopic,,,,144161300260313001,,3030144,,,
Includes,,,1615340315424362057,126035444408453195,,,,,
HasTopic,,,,555154454659553295,,1673202,,,
HasOrg,,,,,512251261332376794,49088,,,
HasTopic,,,,992670744555722155,,82327,,,
Author,1531540363342729143,,,,135161398161931951,,,,
