Sale,514011152415037155,807350302836348211,,,,,8/1/2018,,
Includes,,,1372844135435303981,653125948744750311,,,,,
Includes,,,565733832133342431,441200481528513230,,,,,
Sale,23740742196441853,222643045125510365,,,,746448,10/6/2018,,
HasTopic,,,,529374034133202115,,7727,,,
Sale,1048864274284753469,950352414290136440,,,,7364,10/15/2018,,
Author,1533731306305342330,,,,611752151397143584,,,,
HasTopic,,,,,824421357521065060,468565,,,
Author,580036607753123868,,,,1528444584420255452,,,,
HasTopic,,,,1603445025352286005,,230436,,,
Sale,853310238258521419,242702327453356020,,,,,10/13/2018,,
HasOrg,,,,,1050517504596155455,49210,,,
Author,1221342116289033224,,,,1126542343142415215,,,,
HasTopic,,,,404418251318422382,,172668,,,
HasTopic,,,,163050709434472900,,774344,,,
Includes,,,555784630220125214,11795381616035091,,,,,
HasOrg,,,,,1336250445658184325,304878,,,
Includes,,,1615340315424362057,1080772011079213048,,,,,
HasTopic,,,,1253446643411292126,,167676,,,
HasTopic,,,,106561860624582925,,556,,,
Author,652624238855126252,,,284103552445465475,,,,,
HasTopic,,,,1115136500562361435,,7216866,,,
Author,492260913408612651,,,,896458164112710291,,,,
Author,402313528223720538,,,,1224543866461549517,,,,
HasTopic,,,,970446613531523315,,5891,,,
Sale,426145553434163445,495104252402833243,,,,6020351,10/7/2018,,
Includes,,,565733832133342431,1425029743534369445,,,,,
Author,614555508554337394,,,,936785853153372005,,,,
Includes,,,1615340315424362057,1132413451275476004,,,,,
Author,1354444724455152241,,,,673204647282205501,,,,
HasTopic,,,,1479334618138312724,,328703,,,
Author,1220736096843319630,,,834313445407013005,,,,,
Author,495114090604538532,,,4943189462165244,,,,,
Author,50435154347153574,,,,1422102404443075543,,,,
HasTopic,,,,371913227853822000,,1851760,,,
HasTopic,,,,674488230629401082,,7546589,,,
Includes,,,1372844135435303981,1565285344084236000,,,,,
Sale,1558312513788817082,1515447551347590434,,,,258146,8/10/2018,,
HasTopic,,,,498901392668435944,,5,,,
Sale,427151543543239147,943320084384984335,,,,3,8/9/2018,,
Author,188923694423257640,,,,1451452451222349933,,,,
Includes,,,353365307219544531,547983600361116245,,,,,
Author,824314285573939324,,,,1451452451222349933,,,,
HasTopic,,,,1540754240222481225,,11471,,,
Author,1252022537682092148,,,,41193185922065530,,,,
Author,265334035435792536,,,,1450211522450982334,,,,
Sale,938754021120514349,1640720251639876195,,,,165848,7/30/2018,,
Author,417465157284411704,,,,412299958539355972,,,,
HasTopic,,,,1009202742141407141,,22657,,,
Author,15181370125024455,,,401752775335467461,,,,,
HasTopic,,,,653222527139556437,,121769,,,
HasTopic,,,,1428245303301001015,,2539442,,,
HasTopic,,,,504031335407429695,,7748,,,
HasTopic,,,,1045632446132441055,,220869,,,
HasTopic,,,,1049190830178125432,,20671269,,,
HasTopic,,,,345407831250051451,,8331,,,
Author,732393173173236218,,,,896458164112710291,,,,
HasTopic,,,,391752839246214161,,487919,,,
HasTopic,,,,1115284362861536824,,93288,,,
Author,1150650745607564365,,,,756412235620556023,,,,
Author,248812015794704235,,,,995052831313649174,,,,
HasOrg,,,,,275243205031033472,270222,,,
Author,956436335139459105,,,1094394053342425401,,,,,
Includes,,,1615340315424362057,814542236526257600,,,,,
HasTopic,,,,512312861812421441,,812,,,
Author,1048543009373202550,,,362175636034443511,,,,,
Includes,,,1615340315424362057,750250824183098402,,,,,
Author,379666308144092726,,,720850197232009443,,,,,
Author,758774920864411176,,,,753013151457414951,,,,
Author,1164182662675748512,,,,1224543866461549517,,,,
Author,1533521215754208549,,,1494337771033532395,,,,,
HasTopic,,,,225864344452046332,,188507,,,
Author,525747644622650157,,,1503796636025333802,,,,,
Sale,1065142471443237293,1299593538760410492,,,,30345409,7/27/2018,,
Author,765425741145544882,,,,393561129269447850,,,,
HasTopic,,,,740549532436444163,,2834181,,,
Author,1332302320565249551,,,,1126542343142415215,,,,
Author,1035021968011938107,,,,1450211522450982334,,,,
